name	label	sub_class	dynamic_state	cyclic_uid	age	world_width	world_height	lat_dist	long_dist	vert_dist	rel_vel_x	rel_acc_x	rel_vel_z	rel_acc_z	abs_vel_x	abs_acc_x	abs_vel_z	abs_acc_z	POS_LEFT_x	POS_LEFT_z	POS_CENTER_x	POS_CENTER_z	POS_RIGHT_x	POS_RIGHT_z	POS_DISTANT_x	POS_DISTANT_z	lane_association	conf	is_cipv	uid	eba_bitmask	vacc_quality	x_center	y_center	d3_separation	width	height	sf_confirmed	class_right_id	class_left_id	score	is_occluded	x_l	y_lt	y_lb	x_s	y_st	y_sb	x_r	y_rt	y_rb	matching_radar_cluster_top_left_x	matching_radar_cluster_top_left_z	matching_radar_cluster_width	matching_radar_cluster_height	matching_radar_cluster_is_static	matching_radar_cluster_center_x	matching_radar_cluster_center_z	update_type	reaction_profile	tracked_vel_x	tracked_vel_z	rc_raw_meas_x	rc_raw_meas_z	rc_tracked_pos_x	rc_tracked_pos_z	rc_tracked_vel_x	rc_tracked_vel_z	rc_tracked_acc_x	rc_tracked_acc_z	fd_raw_meas_x	fd_raw_meas_z	fd_tracked_pos_x	fd_tracked_pos_z	fd_tracked_vel_x	fd_tracked_vel_z	fd_tracked_acc_x	fd_tracked_acc_z	rc_weight_pos	rc_weight_kinematics	of_ittc_z	of_rel_vel_z	width_est	orientation	sf_orientation	cametra_origin	debug_field_0	debug_field_1	debug_field_2	
1687017851600108	0	3	1	11	13	0.75	1.75	-7.26	74.10	-0.11	1.26	-0.00	-11.83	0.59	2.03	-0.00	-2.12	-1.19	-7.60	74.10	-6.85	74.10	-6.85	74.11	-7.60	74.11	0	0.000000	0	137	0x0	100	1721.40	973.22	1731.55	20.35	47.23	1	-1	-1	98.555214	1	1711.229980	949.600647	996.830627	1731.551514	949.600647	996.830627	1731.576416	949.601807	996.825378	-1.00	-1.00	-1.00	-1.00	0	0.00	0.00	1	2	2.03	-11.75	-6.67	68.35	-6.67	68.35	2.03	-11.75	-0.00	0.59	-7.00	71.83	-7.26	74.10	2.03	-11.75	-0.00	0.59	0.000000	0.000000	0.000000	0.000000	0	-0.005810	0.000000	0	0.000000	0.000000	0.000000	
1687017851600108	0	3	1	6	14	0.61	1.69	-7.82	74.74	-0.22	1.20	-0.00	-10.61	0.72	1.98	-0.00	-0.89	-1.06	-8.11	74.74	-7.50	74.74	-7.50	74.75	-8.11	74.75	0	0.000000	0	135	0x0	100	1707.70	976.82	1715.84	16.32	45.24	1	-1	-1	98.544044	0	1699.539673	954.200684	999.444214	1715.836426	954.200684	999.444214	1715.863159	954.201172	999.438599	-1.00	-1.00	-1.00	-1.00	0	0.00	0.00	1	2	1.98	-10.53	-6.68	64.04	-6.68	64.04	1.98	-10.53	-0.00	0.72	-7.83	74.98	-7.82	74.74	1.98	-10.53	-0.00	0.72	0.000000	0.000000	0.000000	0.000000	0	-0.005464	0.000000	0	0.000000	0.000000	0.000000	
1687017851600108	2	1	1	7	29	1.79	1.60	29.95	79.96	2.73	1.45	0.30	-9.57	0.82	2.29	0.30	-0.25	-0.96	30.10	84.15	29.27	79.96	31.02	79.61	31.86	83.80	0	0.000000	0	120	0x1D00	100	2661.80	902.97	2646.50	63.83	40.04	1	2	1	51.342453	1	2629.880615	886.689514	924.734802	2646.500000	882.946716	922.988831	2693.714355	882.617188	922.835144	-1.00	-1.00	-1.00	-1.00	0	0.00	0.00	2	0	2.29	-9.89	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	27.65	73.83	29.91	79.96	2.29	-9.89	0.30	0.82	0.000000	0.000000	0.000000	0.000000	1	-3.096814	0.347721	1	0.000000	0.000000	0.000000	
1687017851600108	2	1	1	10	50	1.74	1.68	-11.09	80.49	-0.39	0.21	-0.01	-16.37	-0.36	1.06	-0.01	-6.62	-2.15	-12.15	80.43	-10.42	80.49	-10.57	84.64	-12.30	84.58	0	0.000000	0	100	0x1800	0	1640.66	979.88	1657.74	52.34	41.64	1	1	0	90.131432	1	1614.489380	959.057983	1000.726990	1657.735474	959.057129	1000.693481	1666.828003	959.005371	998.602051	-1.00	-1.00	-1.00	-1.00	0	0.00	0.00	1	0	1.06	-16.25	-8.46	61.32	-8.46	61.32	1.06	-16.25	-0.01	-0.36	-10.72	77.68	-11.09	80.49	1.06	-16.25	-0.01	-0.36	0.000000	0.000000	0.000000	0.000000	1	3.105200	-0.070172	0	0.000000	0.000000	0.000000	
1687017851600108	2	1	1	15	82	1.79	1.77	-11.44	94.73	-0.38	-0.22	-0.11	-16.38	-1.40	0.77	-0.11	-6.63	-3.18	-12.72	94.66	-10.93	94.73	-11.07	99.00	-12.87	98.94	0	0.000000	0	83	0x1800	0	1670.35	975.38	1685.82	44.97	37.30	1	1	0	99.871948	0	1647.864136	956.733887	994.053467	1685.824951	956.734680	994.030273	1692.832520	956.789368	992.473511	-1.00	-1.00	-1.00	-1.00	0	0.00	0.00	1	0	0.77	-16.26	-8.80	72.81	-8.80	72.81	0.77	-16.26	-0.11	-1.40	-11.20	92.69	-11.44	94.73	0.77	-16.26	-0.11	-1.40	0.000000	0.000000	0.000000	0.000000	0	-3.175646	-0.041517	0	0.000000	0.000000	0.000000	
1687017851600108	2	1	5	17	7	1.79	1.42	0.93	120.12	0.52	-1.19	0.01	0.88	0.25	0.07	0.01	10.51	-1.53	-0.21	121.91	-0.21	120.12	2.21	120.12	2.20	121.91	0	0.000000	0	139	0x0	100	1932.59	959.71	1912.53	40.12	23.61	1	1	1	98.192734	1	1912.529297	947.903015	971.515015	1912.529297	947.903015	971.515015	1952.653442	947.903381	971.514587	-1.00	-1.00	-1.00	-1.00	0	0.00	0.00	1	2	0.07	0.87	1.66	196.38	1.66	196.38	0.07	0.87	0.01	0.25	1.04	122.55	0.93	120.12	0.07	0.87	0.01	0.25	0.000000	0.000000	0.000000	0.000000	0	-1.572500	-1.570796	0	0.000000	0.000000	0.000000	
1687017851600108	2	1	1	4	35	1.70	1.69	-3.85	126.73	0.14	-0.87	-0.11	-7.55	1.84	0.45	-0.11	2.12	0.06	-4.68	131.01	-4.58	126.73	-2.88	126.77	-2.98	131.05	0	0.000000	0	115	0x800	100	1857.28	963.36	1870.65	26.74	26.61	1	2	2	99.724236	0	1843.912231	950.053528	976.668884	1870.646362	950.055908	976.663147	1870.648682	950.315186	976.054138	-1.00	-1.00	-1.00	-1.00	0	0.00	0.00	1	2	0.45	-7.51	-4.39	149.27	-4.39	149.27	0.45	-11.98	-0.11	1.95	-3.93	133.82	-3.85	126.73	0.45	-7.51	-0.11	1.84	0.000000	0.000000	-0.008621	-10.960946	1	-0.024210	-0.022688	0	0.000000	0.000000	0.000000	
1687017851600108	2	1	1	3	49	1.80	1.49	-9.28	132.67	-0.18	-0.72	-0.17	-10.97	2.01	0.67	-0.17	-1.23	0.23	-11.09	132.60	-9.29	132.67	-9.44	136.94	-11.23	136.88	0	0.000000	0	101	0x1800	0	1763.83	969.54	1776.29	29.31	22.46	1	1	0	99.524940	0	1749.172119	958.308472	980.774475	1776.293701	958.308350	980.763672	1778.482178	958.298706	980.053040	-1.00	-1.00	-1.00	-1.00	0	0.00	0.00	1	2	0.67	-10.87	-8.45	115.74	-8.45	115.74	0.67	-10.87	-0.17	2.01	-8.99	123.11	-9.28	132.67	0.67	-10.87	-0.17	2.01	0.000000	0.000000	0.000000	0.000000	0	-3.176461	-0.022668	0	0.000000	0.000000	0.000000	
1687017851600108	2	8	0	8	17	2.00	2.32	-5.60	152.59	0.30	-1.61	0.01	5.65	0.86	-0.01	0.01	15.34	-0.92	-6.88	158.17	-6.48	152.59	-4.49	152.73	-4.89	158.31	0	0.000000	0	131	0x2810	100	1843.27	956.29	1831.21	28.16	30.28	1	2	2	82.218910	0	1829.193848	941.745483	970.957947	1831.209961	941.150452	971.432312	1857.353149	941.166077	971.419800	-1.00	-1.00	-1.00	-1.00	0	0.00	0.00	1	2	-0.01	5.70	-7.27	196.74	-7.27	196.74	-0.01	5.70	0.01	0.86	-5.64	152.59	-5.60	152.59	-0.01	5.70	0.01	0.86	0.000000	0.000000	0.000000	0.000000	1	-0.070978	-0.030383	0	0.000000	0.000000	0.000000	
1687017851600108	2	1	0	12	14	1.64	1.38	-11.05	165.93	-0.01	-1.82	-0.02	-2.26	0.69	-0.09	-0.02	7.49	-1.09	-11.76	165.83	-10.12	165.93	-10.37	170.20	-12.02	170.10	0	0.000000	0	134	0x2800	0	1784.43	965.87	1794.34	19.84	16.54	1	0	0	99.217659	0	1774.511597	957.595825	974.147217	1794.341431	957.596069	974.137573	1794.355713	957.606201	973.732666	-1.00	-1.00	-1.00	-1.00	0	0.00	0.00	1	2	-0.09	-2.15	-10.71	163.62	-10.71	163.62	-0.09	-2.15	-0.02	0.69	-11.45	174.93	-11.05	165.93	-0.09	-2.15	-0.02	0.69	0.000000	0.000000	0.000000	0.000000	0	3.080987	-0.060882	0	0.000000	0.000000	0.000000	
1687017851699871	2	1	2	5	58	1.40	1.34	-6.28	12.39	-0.05	0.87	-0.83	-18.54	2.03	0.96	-0.83	-9.05	0.31	-7.61	12.44	-6.21	12.39	-6.10	15.74	-7.50	15.79	0	0.000000	0	92	0x1801	0	918.81	1072.98	915.66	448.46	215.41	1	1	0	95.336189	0	694.575806	965.246643	1179.826416	915.662842	965.274597	1180.680054	1143.038818	963.726074	1133.281006	-1.00	-1.00	-1.00	-1.00	0	0.00	0.00	1	2	0.96	-18.49	-5.96	11.92	-6.12	12.00	0.93	-18.35	-0.84	2.09	-7.35	14.70	-7.38	15.00	1.18	-19.43	-0.78	1.64	0.871121	0.871121	0.000000	0.000000	1	3.175592	-0.044026	0	0.000000	0.000000	0.000000	
1687017851699871	0	3	4	2	34	0.59	1.65	2.52	34.12	0.28	1.19	-0.01	-21.91	0.91	1.44	-0.01	-12.49	-0.81	2.20	34.12	2.78	34.12	2.78	34.13	2.20	34.13	0	0.000000	0	118	0x1404000	0	2061.73	971.12	2044.62	34.29	96.48	1	-1	-1	87.862701	0	2044.582642	922.889832	1019.340149	2044.620483	922.879517	1019.358093	2078.877686	922.879517	1019.358093	-1.00	-1.00	-1.00	-1.00	0	0.00	0.00	1	2	1.44	-21.93	3.16	43.26	3.16	43.26	1.44	-21.93	-0.01	0.91	2.57	35.16	2.52	34.12	1.44	-21.93	-0.01	0.91	0.000000	0.000000	0.000000	0.000000	0	-0.004937	0.000000	0	0.000000	0.000000	0.000000	
1687017851699871	0	3	4	14	38	0.60	1.78	2.22	35.94	0.22	1.73	-0.03	-11.03	1.28	1.99	-0.03	-1.60	-0.44	1.92	35.94	2.52	35.94	2.52	35.95	1.92	35.95	0	0.000000	0	109	0x1404000	0	2039.07	970.36	2022.52	33.17	98.86	1	-1	-1	84.182564	0	2022.490723	920.940002	1019.775574	2022.520508	920.929688	1019.792847	2055.658936	920.929688	1019.792847	-1.00	-1.00	-1.00	-1.00	0	0.00	0.00	1	2	1.99	-11.04	2.65	42.95	2.65	42.95	1.99	-11.04	-0.03	1.28	2.12	34.31	2.22	35.94	1.99	-11.04	-0.03	1.28	0.000000	0.000000	0.000000	0.000000	0	-0.003911	0.000000	0	0.000000	0.000000	0.000000	
1687017851699871	2	1	2	1	36	1.68	1.38	21.76	42.04	1.09	-0.12	-0.02	-14.70	1.06	0.19	-0.02	-5.42	-0.66	20.16	43.71	20.29	42.04	24.28	42.35	24.15	44.02	0	0.000000	0	116	0x921	100	2948.35	936.57	2879.07	223.88	65.50	1	1	2	89.724609	1	2836.412842	905.888916	968.881775	2879.072510	903.817871	969.314209	3060.292969	904.209473	969.232422	-1.00	-1.00	-1.00	-1.00	0	0.00	0.00	1	2	0.19	-14.86	121.35	234.58	121.35	234.58	0.19	-14.86	-0.02	1.06	22.94	44.35	21.76	42.04	0.19	-14.86	-0.02	1.06	0.000000	0.000000	0.000000	0.000000	1	1.494294	1.440599	0	0.000000	0.000000	0.000000	
1687017851699871	0	3	1	16	18	0.71	1.69	39.26	45.60	1.74	0.42	-0.01	-9.01	0.87	0.76	-0.01	0.14	-0.84	38.89	45.60	39.60	45.60	39.60	45.61	38.89	45.61	0	0.000000	0	130	0x404100	100	3633.63	903.03	3618.28	31.46	74.18	1	-1	-1	83.427193	0	3617.902344	865.962036	940.126221	3618.275391	865.941895	940.122314	3649.365234	865.941895	940.122314	-1.00	-1.00	-1.00	-1.00	0	0.00	0.00	1	2	0.76	-9.30	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	39.37	45.73	39.26	45.60	0.76	-9.30	-0.01	0.87	0.000000	0.000000	0.000000	0.000000	0	-0.006699	0.000000	0	0.000000	0.000000	0.000000	
1687017851699871	0	3	1	18	16	0.77	1.60	38.16	45.95	1.84	-0.21	-0.01	-9.68	0.78	0.13	-0.01	-0.52	-0.94	37.75	45.95	38.52	45.95	38.52	45.96	37.75	45.96	0	0.000000	0	133	0x404100	100	3571.96	901.35	3555.51	33.61	69.35	1	-1	-1	68.257370	1	3555.156982	866.700012	936.031555	3555.513672	866.680176	936.026733	3588.770508	866.680176	936.026733	-1.00	-1.00	-1.00	-1.00	0	0.00	0.00	1	2	0.13	-9.96	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	40.60	48.92	38.16	45.95	0.13	-9.96	-0.01	0.78	0.000000	0.000000	0.000000	0.000000	0	-0.006314	0.000000	1	0.000000	0.000000	0.000000	
1687017851699871	2	1	0	9	43	1.73	1.54	29.29	46.82	1.29	-1.00	-0.04	-10.53	1.37	-0.65	-0.04	-1.31	-0.34	27.81	48.54	28.01	46.82	32.09	47.30	31.89	49.02	0	0.000000	0	106	0x1920	100	3164.48	927.20	3109.75	210.48	65.43	1	1	2	89.451332	1	3059.244629	896.725891	959.844543	3109.750977	894.479797	959.912170	3269.722168	895.123596	959.892822	-1.00	-1.00	-1.00	-1.00	0	0.00	0.00	1	0	-0.65	-10.75	867.99	1387.98	867.99	1387.98	-0.15	-10.41	-0.04	1.37	27.99	44.76	29.29	46.82	-0.65	-10.75	-0.04	1.37	0.000000	0.000000	0.000000	0.000000	0	1.453786	1.349105	0	0.000000	0.000000	0.000000	
1687017851699871	2	1	1	0	72	1.75	1.43	-4.94	54.78	0.19	-0.26	-0.48	-6.92	3.56	0.14	-0.48	2.55	1.85	-6.08	54.71	-4.34	54.78	-4.49	58.94	-6.24	58.88	0	0.000000	0	85	0x800	0	1729.02	973.35	1758.01	69.64	52.02	1	1	0	83.933929	0	1694.198975	947.327515	999.410461	1758.008911	947.340393	999.360596	1763.837036	948.093872	996.436829	-1.00	-1.00	-1.00	-1.00	0	0.00	0.00	1	0	0.14	-6.89	-5.67	63.32	-5.67	63.32	0.14	-6.89	-0.48	3.56	-4.98	55.62	-4.94	54.78	0.14	-6.89	-0.48	3.56	0.000000	0.000000	-0.020106	-14.137944	0	-3.179430	-0.076104	0	0.000000	0.000000	0.000000	
1687017851699871	1	4	5	13	6	0.61	1.72	1.54	62.32	0.31	-0.45	0.00	-8.94	-0.06	0.01	0.00	0.49	-1.78	1.29	62.32	1.90	62.32	1.90	62.33	1.29	62.33	0	0.000000	0	140	0x0	100	1966.98	963.09	1957.19	19.59	55.22	1	-1	-1	99.657379	1	1957.182495	935.486633	990.695251	1957.189209	935.483032	990.700500	1976.770264	935.483032	990.700500	-1.00	-1.00	-1.00	-1.00	0	0.00	0.00	1	2	0.01	-8.95	2.07	81.16	2.07	81.16	0.01	-8.95	0.00	-0.06	1.66	65.05	1.54	62.32	0.01	-8.95	0.00	-0.06	0.000000	0.000000	0.000000	0.000000	0	-0.000731	0.000000	0	0.000000	0.000000	0.000000	
1687017851699871	0	3	1	11	14	0.68	1.78	-7.01	72.47	-0.28	1.62	-0.00	-12.04	0.53	2.15	-0.00	-2.55	-1.19	-7.33	72.47	-6.65	72.47	-6.65	72.48	-7.33	72.48	0	0.000000	0	137	0x0	100	1723.57	977.87	1732.94	18.78	49.02	1	-1	-1	99.472382	1	1714.181396	953.367126	1002.382629	1732.939209	953.367126	1002.382629	1732.964478	953.367737	1002.376587	-1.00	-1.00	-1.00	-1.00	0	0.00	0.00	1	2	2.15	-11.99	-5.77	59.80	-5.77	59.80	2.15	-11.99	-0.00	0.53	-6.67	69.21	-7.01	72.47	2.15	-11.99	-0.00	0.53	0.000000	0.000000	0.000000	0.000000	0	-0.005401	0.000000	0	0.000000	0.000000	0.000000	
1687017851699871	0	3	1	6	15	0.73	1.55	-7.68	73.69	-0.20	1.45	-0.01	-10.51	0.66	1.99	-0.01	-1.01	-1.06	-8.07	73.69	-7.34	73.69	-7.34	73.70	-8.07	73.70	0	0.000000	0	135	0x0	100	1707.45	978.54	1717.38	19.91	42.01	1	-1	-1	89.124443	1	1697.491455	957.528076	999.542419	1717.376465	957.528076	999.542419	1717.403442	957.528137	999.536804	-1.00	-1.00	-1.00	-1.00	0	0.00	0.00	2	2	1.99	-10.46	-6.68	63.89	-6.68	63.89	1.99	-10.46	-0.01	0.66	-8.44	80.74	-7.68	73.69	1.99	-10.46	-0.01	0.66	0.000000	0.000000	0.000000	0.000000	0	-0.006172	0.000000	0	0.000000	0.000000	0.000000	
1687017851699871	2	1	1	10	51	1.81	1.67	-10.92	78.62	-0.50	0.62	0.02	-16.53	-0.47	1.20	0.02	-7.01	-2.19	-12.06	78.55	-10.25	78.62	-10.42	82.93	-12.22	82.87	0	0.000000	0	100	0x1800	0	1637.50	983.38	1655.75	55.71	42.33	1	1	0	89.588760	0	1609.646973	962.221069	1004.591187	1655.752319	962.217407	1004.550720	1665.361206	961.997925	1002.128113	-1.00	-1.00	-1.00	-1.00	0	0.00	0.00	1	0	1.20	-16.45	-7.84	56.16	-7.84	56.16	1.20	-16.45	0.02	-0.47	-10.76	77.07	-10.92	78.62	1.20	-16.45	0.02	-0.47	0.000000	0.000000	0.000000	0.000000	1	3.103721	-0.043310	0	0.000000	0.000000	0.000000	
1687017851699871	2	1	1	7	30	1.79	1.60	29.83	79.00	2.68	1.63	0.28	-9.59	0.76	2.21	0.28	-0.36	-0.96	29.98	83.19	29.14	78.99	30.90	78.65	31.73	82.84	0	0.000000	0	120	0x1D00	100	2667.53	903.58	2652.22	64.99	40.53	1	2	1	56.313778	1	2635.040283	887.082764	925.567078	2652.219238	883.314697	923.843872	2700.029297	882.984070	923.692627	-1.00	-1.00	-1.00	-1.00	0	0.00	0.00	2	0	2.21	-9.81	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	34.41	91.13	29.95	79.00	2.21	-9.81	0.28	0.76	0.000000	0.000000	0.000000	0.000000	1	-3.097098	0.272922	0	0.000000	0.000000	0.000000	
1687017851699871	2	1	1	15	83	1.79	1.80	-11.20	92.59	-0.57	0.34	-0.05	-16.76	-1.53	1.02	-0.05	-7.24	-3.25	-12.60	92.52	-10.81	92.59	-10.96	96.86	-12.75	96.80	0	0.000000	0	83	0x1800	0	1667.19	979.58	1683.01	46.03	38.86	1	1	0	99.870941	1	1644.180908	960.153564	999.036926	1683.010864	960.152222	999.009155	1690.207275	960.057129	997.198364	-1.00	-1.00	-1.00	-1.00	0	0.00	0.00	1	0	1.02	-16.68	-7.82	63.87	-7.82	63.87	1.02	-16.68	-0.05	-1.53	-10.89	88.96	-11.20	92.59	1.02	-16.68	-0.05	-1.53	0.000000	0.000000	0.000000	0.000000	0	-3.176662	-0.036627	0	0.000000	0.000000	0.000000	
1687017851699871	2	1	0	17	8	1.79	1.46	0.90	120.02	0.29	-0.79	0.01	0.60	0.18	0.09	0.01	10.04	-1.54	-0.28	120.02	2.25	120.02	2.25	121.81	-0.28	121.81	0	0.000000	0	139	0x0	100	1932.34	963.23	1911.31	42.07	24.20	1	1	1	97.927490	0	1911.306641	951.129211	975.324768	1911.306641	951.129211	975.324768	1953.381226	951.129211	975.324768	-1.00	-1.00	-1.00	-1.00	0	0.00	0.00	1	2	0.09	0.60	1.25	153.20	1.25	153.20	0.09	0.60	0.01	0.18	0.98	119.59	0.90	120.02	0.09	0.60	0.01	0.18	0.000000	0.000000	0.000000	0.000000	0	-1.572744	-1.570796	0	0.000000	0.000000	0.000000	
1687017851699871	2	1	1	4	36	1.76	1.78	-3.85	126.05	0.00	-0.43	-0.10	-7.45	1.71	0.49	-0.10	2.02	-0.01	-4.69	130.33	-4.59	126.05	-2.84	126.09	-2.93	130.37	0	0.000000	0	115	0x800	100	1857.21	964.94	1871.11	27.80	28.23	1	2	2	99.380699	1	1843.309814	950.820557	979.055115	1871.106445	950.822815	979.048462	1871.107788	951.058228	978.357910	-1.00	-1.00	-1.00	-1.00	0	0.00	0.00	1	2	0.49	-7.42	-3.76	127.79	-3.76	127.79	0.49	-8.45	-0.10	1.78	-3.79	128.63	-3.85	126.05	0.49	-7.42	-0.10	1.71	0.000000	0.000000	-0.006757	-8.545335	1	-0.024522	-0.022471	0	0.000000	0.000000	0.000000	
1687017851699871	2	1	1	3	50	1.80	1.39	-9.48	131.59	-0.07	-0.48	-0.21	-10.74	1.95	0.49	-0.21	-1.23	0.23	-10.96	131.54	-9.17	131.59	-9.27	135.86	-11.06	135.82	0	0.000000	0	101	0x800	0	1764.75	968.79	1776.90	30.10	21.01	1	1	0	95.853767	0	1749.703979	958.288513	979.303894	1776.895630	958.288452	979.297119	1779.804443	958.279358	978.626770	-1.00	-1.00	-1.00	-1.00	0	0.00	0.00	2	2	0.49	-10.67	-7.35	99.69	-7.35	99.69	0.49	-10.67	-0.21	1.95	-8.71	118.16	-9.48	131.59	0.49	-10.67	-0.21	1.95	0.000000	0.000000	0.000000	0.000000	0	-3.176988	-0.070251	0	0.000000	0.000000	0.000000	
1687017851699871	2	8	0	8	18	2.02	2.30	-5.74	153.92	0.13	-1.17	0.00	6.31	0.82	-0.04	0.00	15.80	-0.90	-7.10	159.51	-6.73	153.92	-4.72	154.05	-5.09	159.64	0	0.000000	0	131	0x2810	100	1841.02	958.66	1828.70	27.79	29.78	1	2	2	85.354691	0	1827.128784	944.270508	973.010437	1828.697632	943.772095	973.555420	1854.918945	943.784424	973.541931	-1.00	-1.00	-1.00	-1.00	0	0.00	0.00	1	2	-0.04	6.36	-6.32	169.77	-6.32	169.77	-0.04	6.36	0.00	0.82	-5.78	155.14	-5.74	153.92	-0.04	6.36	0.00	0.82	0.000000	0.000000	0.000000	0.000000	0	-0.066093	-0.029918	0	0.000000	0.000000	0.000000	
1687017851699871	2	1	0	12	15	1.64	1.45	-11.11	165.65	-0.29	-1.25	-0.01	-2.21	0.62	-0.04	-0.01	7.31	-1.09	-11.90	165.55	-10.26	165.65	-10.52	169.92	-12.17	169.82	0	0.000000	0	134	0x2800	0	1782.45	968.76	1792.37	19.89	17.49	1	0	0	99.901596	0	1772.508423	960.019897	977.518738	1792.372559	960.018677	977.506836	1792.399536	959.967957	977.016663	-1.00	-1.00	-1.00	-1.00	0	0.00	0.00	1	2	-0.04	-2.13	-9.01	135.21	-9.01	135.21	-0.04	-2.13	-0.01	0.62	-11.02	165.46	-11.11	165.65	-0.04	-2.13	-0.01	0.62	0.000000	0.000000	0.000000	0.000000	0	3.080256	-0.061859	0	0.000000	0.000000	0.000000	
1687017851800195	2	1	2	5	59	1.32	1.31	-5.95	10.18	-0.01	0.83	-0.84	-18.25	2.11	0.90	-0.84	-8.96	0.36	-7.18	10.23	-5.86	10.18	-5.76	13.34	-7.08	13.38	0	0.000000	0	92	0x1801	0	784.33	1091.79	767.00	539.37	256.80	1	1	0	95.779404	0	514.641724	963.369507	1219.081421	766.997803	963.392395	1220.193848	1054.008789	962.118164	1158.241455	-1.00	-1.00	-1.00	-1.00	0	0.00	0.00	1	2	0.90	-18.21	-5.74	10.12	-5.93	10.14	0.90	-18.19	-0.84	2.12	-7.14	12.59	-7.22	12.85	1.18	-19.48	-0.77	1.60	0.985225	0.985225	0.000000	0.000000	1	3.174495	-0.074342	0	0.000000	0.000000	0.000000	
1687017851800195	0	3	4	2	35	0.49	1.58	2.61	32.67	0.35	1.14	-0.01	-21.23	0.94	1.37	-0.01	-12.00	-0.81	2.34	32.67	2.83	32.67	2.83	32.68	2.34	32.68	0	0.000000	0	118	0x1404000	0	2073.68	969.83	2058.71	30.03	96.37	1	-1	-1	73.715820	0	2058.666748	921.658997	1018.001831	2058.710449	921.647888	1018.020142	2088.697021	921.647888	1018.020142	-1.00	-1.00	-1.00	-1.00	0	0.00	0.00	1	2	1.37	-21.25	3.49	44.22	3.49	44.22	1.37	-21.25	-0.01	0.94	2.78	35.20	2.61	32.67	1.37	-21.25	-0.01	0.94	0.000000	0.000000	0.000000	0.000000	0	-0.004488	0.000000	0	0.000000	0.000000	0.000000	
1687017851800195	0	3	4	14	39	0.67	1.78	2.27	34.36	0.21	1.58	-0.03	-11.28	1.31	1.82	-0.03	-2.05	-0.44	1.91	34.36	2.58	34.36	2.58	34.37	1.91	34.37	0	0.000000	0	109	0x1404000	0	2046.46	971.23	2027.16	38.66	103.10	1	-1	-1	85.305794	0	2027.128784	919.693665	1022.766602	2027.161133	919.682556	1022.785522	2065.790527	919.682556	1022.785522	-1.00	-1.00	-1.00	-1.00	0	0.00	0.00	1	2	1.82	-11.30	2.68	40.97	2.68	40.97	1.82	-11.30	-0.03	1.31	2.15	32.90	2.27	34.36	1.82	-11.30	-0.03	1.31	0.000000	0.000000	0.000000	0.000000	0	-0.003543	0.000000	0	0.000000	0.000000	0.000000	
1687017851800195	2	1	2	1	37	1.66	1.45	21.97	41.74	1.10	0.01	-0.02	-14.05	1.09	0.30	-0.02	-4.95	-0.66	20.38	43.40	20.53	41.74	24.47	42.09	24.33	43.74	0	0.000000	0	116	0x921	100	2964.72	934.34	2897.25	223.01	69.38	1	1	2	89.152809	1	2853.211670	901.866699	968.607544	2897.252686	899.646362	969.027100	3076.218994	900.129395	968.935913	-1.00	-1.00	-1.00	-1.00	0	0.00	0.00	1	2	0.30	-14.20	126.49	240.69	126.49	240.69	0.30	-14.20	-0.02	1.09	23.31	44.36	21.97	41.74	0.30	-14.20	-0.02	1.09	0.000000	0.000000	0.000000	0.000000	1	1.482723	1.419125	0	0.000000	0.000000	0.000000	
1687017851800195	0	3	1	16	19	0.86	1.73	39.10	44.48	1.71	0.30	-0.01	-9.07	0.91	0.61	-0.01	-0.09	-0.84	38.66	44.48	39.52	44.48	39.52	44.49	38.66	44.49	0	0.000000	0	130	0x404100	100	3669.39	901.89	3650.20	39.17	77.83	1	-1	-1	83.601974	0	3649.808594	862.995483	940.804260	3650.198486	862.974121	940.800415	3688.979004	862.974121	940.800415	-1.00	-1.00	-1.00	-1.00	0	0.00	0.00	1	2	0.61	-9.34	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	38.30	43.59	39.10	44.48	0.61	-9.34	-0.01	0.91	0.000000	0.000000	0.000000	0.000000	0	-0.006090	0.000000	0	0.000000	0.000000	0.000000	
1687017851800195	2	1	0	9	44	1.77	1.50	29.02	45.39	1.29	-1.10	-0.04	-10.58	1.41	-0.78	-0.04	-1.53	-0.34	27.52	47.14	27.75	45.39	31.94	45.94	31.71	47.69	0	0.000000	0	106	0x1920	100	3192.31	926.69	3136.20	222.36	65.82	1	1	2	88.642044	1	3081.129150	896.168335	959.539490	3136.199707	893.781982	959.598877	3303.484375	894.549683	959.579773	-1.00	-1.00	-1.00	-1.00	0	0.00	0.00	1	0	-0.78	-10.78	1061.65	1659.94	1061.65	1659.94	-0.78	-10.78	-0.04	1.41	28.46	44.49	29.02	45.39	-0.78	-10.78	-0.04	1.41	0.000000	0.000000	0.000000	0.000000	0	1.440368	1.385237	0	0.000000	0.000000	0.000000	
